"time","PSI 20","volume"
"2004-06-14 01:00","7287.97","0"
"2004-06-15 01:00","7311.16","0"
"2004-06-16 01:00","7368.18","0"
"2004-06-17 01:00","7365.26","0"
"2004-06-18 01:00","7338.59","0"
"2004-06-21 01:00","7351.47","0"
"2004-06-22 01:00","7361.05","0"
"2004-06-23 01:00","7329.09","0"
"2004-06-24 01:00","7310.73","0"
"2004-06-25 01:00","7321.19","0"
"2004-06-28 01:00","7394.04","0"
"2004-06-29 01:00","7382.27","0"
"2004-06-30 01:00","7387.3","0"
"2004-07-01 01:00","7337.5","0"
"2004-07-02 01:00","7304.21","0"
"2004-07-05 01:00","7241.81","0"
"2004-07-06 01:00","7220.64","0"
"2004-07-07 01:00","7178.3","0"
"2004-07-08 01:00","7242.99","0"
"2004-07-09 01:00","7241.81","0"
"2004-07-12 01:00","7300.43","0"
"2004-07-13 01:00","7340.61","0"
"2004-07-14 01:00","7337.41","0"
"2004-07-15 01:00","7315.02","0"
"2004-07-16 01:00","7312.01","0"
"2004-07-19 01:00","7209.02","0"
"2004-07-20 01:00","7244.85","0"
"2004-07-21 01:00","7272.69","0"
"2004-07-22 01:00","7227.64","0"
"2004-07-23 01:00","7203.73","0"
"2004-07-26 01:00","7140.54","0"
"2004-07-27 01:00","7192.85","0"
"2004-07-28 01:00","7239.61","0"
"2004-07-29 01:00","7231.46","0"
"2004-07-30 01:00","7126.8","0"
"2004-08-02 01:00","7161.65","0"
"2004-08-03 01:00","7081.69","0"
"2004-08-04 01:00","7049.18","0"
"2004-08-05 01:00","7086.6","0"
"2004-08-06 01:00","7023.53","0"
"2004-08-09 01:00","7014.77","0"
"2004-08-10 01:00","7055.71","0"
"2004-08-11 01:00","7010.58","0"
"2004-08-12 01:00","7019.87","0"
"2004-08-13 01:00","6987.79","0"
"2004-08-16 01:00","7016","0"
"2004-08-17 01:00","6998.25","0"
"2004-08-18 01:00","7011.45","0"
"2004-08-19 01:00","7009.81","0"
"2004-08-20 01:00","7046.24","0"
"2004-08-23 01:00","7037.63","0"
"2004-08-24 01:00","7064.25","0"
"2004-08-25 01:00","7065.83","0"
"2004-08-26 01:00","7087.36","0"
"2004-08-27 01:00","7099.52","0"
"2004-08-30 01:00","7121.19","0"
"2004-08-31 01:00","7113.67","0"
"2004-09-01 01:00","7111.1","0"
"2004-09-02 01:00","7129.6","0"
"2004-09-03 01:00","7129.72","0"
"2004-09-06 01:00","7154.03","0"
"2004-09-07 01:00","7189.28","0"
"2004-09-08 01:00","7272.88","0"
"2004-09-09 01:00","7263.32","0"
"2004-09-10 01:00","7305.88","0"
"2004-09-13 01:00","7355.56","0"
"2004-09-14 01:00","7368.36","0"
"2004-09-15 01:00","7322.35","0"
"2004-09-16 01:00","7334.75","0"
"2004-09-17 01:00","7326.64","0"
"2004-09-20 01:00","7330.57","0"
"2004-09-21 01:00","7341.16","0"
"2004-09-22 01:00","7332.09","0"
"2004-09-23 01:00","7299.85","0"
"2004-09-24 01:00","7309.26","0"
"2004-09-27 01:00","7307.5","0"
"2004-09-28 01:00","7296.77","0"
"2004-09-29 01:00","7375.15","0"
"2004-09-30 01:00","7359.15","0"
"2004-10-01 01:00","7403.77","0"
"2004-10-04 01:00","7477.58","0"
"2004-10-05 01:00","7506.3","0"
"2004-10-06 01:00","7509.17","0"
"2004-10-07 01:00","7429.27","0"
"2004-10-08 01:00","7443.99","0"
"2004-10-11 01:00","7431.37","0"
"2004-10-12 01:00","7424.66","0"
"2004-10-13 01:00","7471.75","0"
"2004-10-14 01:00","7448.38","0"
"2004-10-15 01:00","7414.63","0"
"2004-10-18 01:00","7402.08","0"
"2004-10-19 01:00","7417.89","0"
"2004-10-20 01:00","7427.95","0"
"2004-10-21 01:00","7447.31","0"
"2004-10-22 01:00","7457.63","0"
"2004-10-25 01:00","7398.98","0"
"2004-10-26 01:00","7352.15","0"
"2004-10-27 01:00","7406.21","0"
"2004-10-28 01:00","7474.6","0"
"2004-10-29 01:00","7460.94","0"
"2004-11-01 00:00","7529.8","0"
"2004-11-02 00:00","7561.37","0"
"2004-11-03 00:00","7542.05","0"
"2004-11-04 00:00","7526.93","0"
"2004-11-05 00:00","7511.28","0"
"2004-11-08 00:00","7530.19","0"
"2004-11-09 00:00","7548.88","0"
"2004-11-10 00:00","7612.31","0"
"2004-11-11 00:00","7600.96","0"
"2004-11-12 00:00","7614.82","0"
"2004-11-15 00:00","7559.75","0"
"2004-11-16 00:00","7494.91","0"
"2004-11-17 00:00","7569.65","0"
"2004-11-18 00:00","7536.33","0"
"2004-11-19 00:00","7552.95","0"
"2004-11-22 00:00","7578.21","0"
"2004-11-23 00:00","7578.63","0"
"2004-11-24 00:00","7588.57","0"
"2004-11-25 00:00","7602.6","0"
"2004-11-26 00:00","7605.34","0"
"2004-11-29 00:00","7570.6","0"
"2004-11-30 00:00","7523.1","0"
"2004-12-01 00:00","7485.42","0"
"2004-12-02 00:00","7468.48","0"
"2004-12-03 00:00","7441.81","0"
"2004-12-06 00:00","7430.65","0"
"2004-12-07 00:00","7443.81","0"
"2004-12-08 00:00","7466.95","0"
"2004-12-09 00:00","7474.56","0"
"2004-12-10 00:00","7504.65","0"
"2004-12-13 00:00","7554.78","0"
"2004-12-14 00:00","7592.14","0"
"2004-12-15 00:00","7598.73","0"
"2004-12-16 00:00","7596.58","0"
"2004-12-17 00:00","7538.29","0"
"2004-12-20 00:00","7583.1","0"
"2004-12-21 00:00","7580.71","0"
"2004-12-22 00:00","7579.64","0"
"2004-12-23 00:00","7580.6","0"
"2004-12-24 00:00","7564.94","0"
"2004-12-27 00:00","7570.4","0"
"2004-12-28 00:00","7573.09","0"
"2004-12-29 00:00","7578.43","0"
"2004-12-30 00:00","7571.85","0"
"2004-12-31 00:00","7600.16","0"
"2005-01-03 00:00","7604.73","0"
"2005-01-04 00:00","7651.87","0"
"2005-01-05 00:00","7659.45","0"
"2005-01-06 00:00","7714.57","0"
"2005-01-07 00:00","7786.45","0"
"2005-01-10 00:00","7724.01","0"
"2005-01-11 00:00","7701.63","0"
"2005-01-12 00:00","7691.57","0"
"2005-01-13 00:00","7721.05","0"
"2005-01-14 00:00","7687.52","0"
"2005-01-17 00:00","7768.53","0"
"2005-01-18 00:00","7764.33","0"
"2005-01-19 00:00","7819.63","0"
"2005-01-20 00:00","7822.16","0"
"2005-01-21 00:00","7871.28","0"
"2005-01-24 00:00","7861.05","0"
"2005-01-25 00:00","7843.77","0"
"2005-01-26 00:00","7900.77","0"
"2005-01-27 00:00","7878.41","0"
"2005-01-28 00:00","7942.7","0"
"2005-01-31 00:00","8016.9","0"
"2005-02-01 00:00","8073","0"
"2005-02-02 00:00","8033.6","0"
"2005-02-03 00:00","8040.69","0"
"2005-02-04 00:00","8043.56","0"
"2005-02-07 00:00","8056.44","0"
"2005-02-08 00:00","8088.63","0"
"2005-02-09 00:00","8069.57","0"
"2005-02-10 00:00","8051.15","0"
"2005-02-11 00:00","8080.22","0"
"2005-02-14 00:00","8070.22","0"
"2005-02-15 00:00","8080.67","0"
"2005-02-16 00:00","8072.1","0"
"2005-02-17 00:00","8051.95","0"
"2005-02-18 00:00","8043.25","0"
"2005-02-21 00:00","7933.07","0"
"2005-02-22 00:00","7914.92","0"
"2005-02-23 00:00","7851.2","0"
"2005-02-24 00:00","7858.08","0"
"2005-02-25 00:00","7898.3","0"
"2005-02-28 00:00","7896.74","0"
"2005-03-01 00:00","7937.4","0"
"2005-03-02 00:00","7889.71","0"
"2005-03-03 00:00","7891.83","0"
"2005-03-04 00:00","7898.13","0"
"2005-03-07 00:00","7937.02","0"
"2005-03-08 00:00","7931.74","0"
"2005-03-09 00:00","7922.32","0"
"2005-03-10 00:00","7872.49","0"
"2005-03-11 00:00","7891.67","0"
"2005-03-14 00:00","7858.91","0"
"2005-03-15 00:00","7835.59","0"
"2005-03-16 00:00","7794.84","0"
"2005-03-17 00:00","7757.44","0"
"2005-03-18 00:00","7777.51","0"
"2005-03-21 00:00","7762.18","0"
"2005-03-22 00:00","7751.47","0"
"2005-03-23 00:00","7772.7","0"
"2005-03-24 00:00","7818.5","0"
"2005-03-29 01:00","7845.28","0"
"2005-03-30 01:00","7790.86","0"
"2005-03-31 01:00","7786.61","0"
"2005-04-01 01:00","7785.91","0"
"2005-04-04 01:00","7766.39","0"
"2005-04-05 01:00","7805.31","0"
"2005-04-06 01:00","7754.64","0"
"2005-04-07 01:00","7797.91","0"
"2005-04-08 01:00","7809.4","0"
"2005-04-11 01:00","7794.62","0"
"2005-04-12 01:00","7806.69","0"
"2005-04-13 01:00","7897.77","0"
"2005-04-14 01:00","7876.45","0"
"2005-04-15 01:00","7806.2","0"
"2005-04-18 01:00","7739.37","0"
"2005-04-19 01:00","7754.58","0"
"2005-04-20 01:00","7815","0"
"2005-04-21 01:00","7809.37","0"
"2005-04-22 01:00","7818.8","0"
"2005-04-25 01:00","7817.09","0"
"2005-04-26 01:00","7729.69","0"
"2005-04-27 01:00","7616.37","0"
"2005-04-28 01:00","7613.48","0"
"2005-04-29 01:00","7607.81","0"
"2005-05-02 01:00","7650.34","0"
"2005-05-03 01:00","7683.78","0"
"2005-05-04 01:00","7675.41","0"
"2005-05-05 01:00","7685.51","0"
"2005-05-06 01:00","7660.57","0"
"2005-05-09 01:00","7605.89","0"
"2005-05-10 01:00","7589.91","0"
"2005-05-11 01:00","7598.26","0"
"2005-05-12 01:00","7654.23","0"
"2005-05-13 01:00","7654.09","0"
"2005-05-16 01:00","7652.43","0"
"2005-05-17 01:00","7665.93","0"
"2005-05-18 01:00","7691.88","0"
"2005-05-19 01:00","7705.61","0"
"2005-05-20 01:00","7769.19","0"
"2005-05-23 01:00","7791.05","0"
"2005-05-24 01:00","7718.09","0"
"2005-05-25 01:00","7645.1","0"
"2005-05-26 01:00","7642.95","0"
"2005-05-27 01:00","7608.83","0"
"2005-05-30 01:00","7595.98","0"
"2005-05-31 01:00","7524.04","0"
"2005-06-01 01:00","7619.17","0"
"2005-06-02 01:00","7493.84","0"
"2005-06-03 01:00","7510.48","0"
"2005-06-06 01:00","7498.28","0"
"2005-06-07 01:00","7462.68","0"
"2005-06-08 01:00","7398.43","0"
"2005-06-09 01:00","7431.69","0"
"2005-06-10 01:00","7484","0"
"2005-06-13 01:00","7514.86","0"
"2005-06-14 01:00","7494.25","0"
"2005-06-15 01:00","7498.87","0"
"2005-06-16 01:00","7464.13","0"
"2005-06-17 01:00","7517.76","0"
"2005-06-20 01:00","7509.63","0"
"2005-06-21 01:00","7526.53","0"
"2005-06-22 01:00","7521.38","0"
"2005-06-23 01:00","7540.14","0"
"2005-06-24 01:00","7500.6","0"
"2005-06-27 01:00","7422.99","0"
"2005-06-28 01:00","7423.81","0"
"2005-06-29 01:00","7473.9","0"
"2005-06-30 01:00","7510.58","0"
"2005-07-01 01:00","7555.79","0"
"2005-07-04 01:00","7542.92","0"
"2005-07-05 01:00","7523.29","0"
"2005-07-06 01:00","7530.67","0"
"2005-07-07 01:00","7464.44","0"
"2005-07-08 01:00","7486.63","0"
"2005-07-11 01:00","7492.97","0"
"2005-07-12 01:00","7461.19","0"
"2005-07-13 01:00","7444.82","0"
"2005-07-14 01:00","7467.04","0"
"2005-07-15 01:00","7442.64","0"
"2005-07-18 01:00","7501.74","0"
"2005-07-19 01:00","7526.58","0"
"2005-07-20 01:00","7492.42","0"
"2005-07-21 01:00","7509.61","0"
"2005-07-22 01:00","7485.16","0"
"2005-07-25 01:00","7503.35","0"
"2005-07-26 01:00","7532.88","0"
"2005-07-27 01:00","7567.9","0"
"2005-07-28 01:00","7598.84","0"
"2005-07-29 01:00","7595.76","0"
"2005-08-01 01:00","7587.79","0"
"2005-08-02 01:00","7622.2","0"
"2005-08-03 01:00","7694.24","0"
"2005-08-04 01:00","7699.15","0"
"2005-08-05 01:00","7724.09","0"
"2005-08-08 01:00","7710.06","0"
"2005-08-09 01:00","7692.68","0"
"2005-08-10 01:00","7714.98","0"
"2005-08-11 01:00","7715.23","0"
"2005-08-12 01:00","7723","0"
"2005-08-15 01:00","7755.48","0"
"2005-08-16 01:00","7762.39","0"
"2005-08-17 01:00","7752.69","0"
"2005-08-18 01:00","7712.57","0"
"2005-08-19 01:00","7776.49","0"
"2005-08-22 01:00","7799.02","0"
"2005-08-23 01:00","7796.99","0"
"2005-08-24 01:00","7752.03","0"
"2005-08-25 01:00","7713.23","0"
"2005-08-26 01:00","7691.97","0"
"2005-08-29 01:00","7692.31","0"
"2005-08-30 01:00","7736.68","0"
"2005-08-31 01:00","7817.99","0"
"2005-09-01 01:00","7834.93","0"
"2005-09-02 01:00","7814.78","0"
"2005-09-05 01:00","7889.26","0"
"2005-09-06 01:00","7918.44","0"
"2005-09-07 01:00","7913.17","0"
"2005-09-08 01:00","7909.11","0"
"2005-09-09 01:00","7914.26","0"
"2005-09-12 01:00","7867","0"
"2005-09-13 01:00","7880.78","0"
"2005-09-14 01:00","7897.25","0"
"2005-09-15 01:00","7926.93","0"
"2005-09-16 01:00","7915.07","0"
"2005-09-19 01:00","7909.96","0"
"2005-09-20 01:00","7954.22","0"
"2005-09-21 01:00","7943.06","0"
"2005-09-22 01:00","7915.01","0"
"2005-09-23 01:00","7967.6","0"
"2005-09-26 01:00","8012.58","0"
"2005-09-27 01:00","8029.25","0"
"2005-09-28 01:00","8024.61","0"
"2005-09-29 01:00","8060.93","0"
"2005-09-30 01:00","8088.64","0"
"2005-10-03 01:00","8073.87","0"
"2005-10-04 01:00","8081.04","0"
"2005-10-05 01:00","8172.08","0"
"2005-10-06 01:00","8161.88","0"
"2005-10-07 01:00","8092.5","0"
"2005-10-10 01:00","8105.68","0"
"2005-10-11 01:00","8112.37","0"
"2005-10-12 01:00","8083.43","0"
"2005-10-13 01:00","8009.83","0"
"2005-10-14 01:00","8037.84","0"
"2005-10-17 01:00","8021.65","0"
"2005-10-18 01:00","7999.25","0"
"2005-10-19 01:00","7893.04","0"
"2005-10-20 01:00","7907.98","0"
"2005-10-21 01:00","7889.81","0"
"2005-10-24 01:00","7941.05","0"
"2005-10-25 01:00","7958.51","0"
"2005-10-26 01:00","7907.37","0"
"2005-10-27 01:00","7783.5","0"
"2005-10-28 01:00","7766.32","0"
"2005-10-31 00:00","7836.55","0"
"2005-11-01 00:00","7865.42","0"
"2005-11-02 00:00","7874.63","0"
"2005-11-03 00:00","7876.02","0"
"2005-11-04 00:00","7882.4","0"
"2005-11-07 00:00","7920.56","0"
"2005-11-08 00:00","7944.57","0"
"2005-11-09 00:00","7993.1","0"
"2005-11-10 00:00","7964.19","0"
"2005-11-11 00:00","8021.47","0"
"2005-11-14 00:00","8015.92","0"
"2005-11-15 00:00","8000.58","0"
"2005-11-16 00:00","8016.57","0"
"2005-11-17 00:00","8026.75","0"
"2005-11-18 00:00","8035.81","0"
"2005-11-21 00:00","8037.6","0"
"2005-11-22 00:00","8031.56","0"
"2005-11-23 00:00","8061.29","0"
"2005-11-24 00:00","8117.05","0"
"2005-11-25 00:00","8146.78","0"
"2005-11-28 00:00","8162.36","0"
"2005-11-29 00:00","8176.51","0"
"2005-11-30 00:00","8114.57","0"
"2005-12-01 00:00","8145.2","0"
"2005-12-02 00:00","8147.17","0"
"2005-12-05 00:00","8163","0"
"2005-12-06 00:00","8226.85","0"
"2005-12-07 00:00","8268.62","0"
"2005-12-08 00:00","8262.96","0"
"2005-12-09 00:00","8247.84","0"
"2005-12-12 00:00","8254.78","0"
"2005-12-13 00:00","8239.08","0"
"2005-12-14 00:00","8248.92","0"
"2005-12-15 00:00","8317.58","0"
"2005-12-16 00:00","8313.79","0"
"2005-12-19 00:00","8310.94","0"
"2005-12-20 00:00","8283.31","0"
"2005-12-21 00:00","8484.7","0"
"2005-12-22 00:00","8517.63","0"
"2005-12-23 00:00","8600.53","0"
"2005-12-27 00:00","8593.86","0"
"2005-12-28 00:00","8578.99","0"
"2005-12-29 00:00","8616.31","0"
"2005-12-30 00:00","8618.67","0"
"2006-01-02 00:00","8602.04","0"
"2006-01-03 00:00","8697.15","0"
"2006-01-04 00:00","8743.88","0"
"2006-01-05 00:00","8752.12","0"
"2006-01-06 00:00","8774.37","0"
"2006-01-09 00:00","8903.19","0"
"2006-01-10 00:00","8864.59","0"
"2006-01-11 00:00","8966.25","0"
"2006-01-12 00:00","8893.2","0"
"2006-01-13 00:00","8910.33","0"
"2006-01-16 00:00","8919.12","0"
"2006-01-17 00:00","8881.34","0"
"2006-01-18 00:00","8824.16","0"
"2006-01-19 00:00","8801.91","0"
"2006-01-20 00:00","8780.85","0"
"2006-01-23 00:00","8770.73","0"
"2006-01-24 00:00","8745.74","0"
"2006-01-25 00:00","8774.45","0"
"2006-01-26 00:00","8791.93","0"
"2006-01-27 00:00","8781.33","0"
"2006-01-30 00:00","8772.04","0"
"2006-01-31 00:00","8769.79","0"
"2006-02-01 00:00","8862.89","0"
"2006-02-02 00:00","8785.56","0"
"2006-02-03 00:00","8809.05","0"
"2006-02-06 00:00","8850.46","0"
"2006-02-07 00:00","9196.92","0"
"2006-02-08 00:00","9243.7","0"
"2006-02-09 00:00","9242.29","0"
"2006-02-10 00:00","9270.28","0"
"2006-02-13 00:00","9300.43","0"
"2006-02-14 00:00","9324.19","0"
"2006-02-15 00:00","9368.39","0"
"2006-02-16 00:00","9401.97","0"
"2006-02-17 00:00","9415.46","0"
"2006-02-20 00:00","9402.01","0"
"2006-02-21 00:00","9456.15","0"
"2006-02-22 00:00","9497.97","0"
"2006-02-23 00:00","9516.79","0"
"2006-02-24 00:00","9563.25","0"
"2006-02-27 00:00","9587.66","0"
"2006-02-28 00:00","9476.82","0"
"2006-03-01 00:00","9537.22","0"
"2006-03-02 00:00","9504.35","0"
"2006-03-03 00:00","9492.5","0"
"2006-03-06 00:00","9621.74","0"
"2006-03-07 00:00","9589.59","0"
"2006-03-08 00:00","9575.68","0"
"2006-03-09 00:00","9610.82","0"
"2006-03-10 00:00","9674.12","0"
"2006-03-13 00:00","9866.64","0"
"2006-03-14 00:00","9936.41","0"
"2006-03-15 00:00","10146.1","0"
"2006-03-16 00:00","10076.7","0"
"2006-03-17 00:00","10062.6","0"
"2006-03-20 00:00","10075.3","0"
"2006-03-21 00:00","10090.9","0"
"2006-03-22 00:00","10117.5","0"
"2006-03-23 00:00","10121.7","0"
"2006-03-24 00:00","10170.4","0"
"2006-03-27 01:00","10158.5","0"
"2006-03-28 01:00","10123.3","0"
"2006-03-29 01:00","10219.7","0"
"2006-03-30 01:00","10295","0"
"2006-03-31 01:00","10262.6","0"
"2006-04-03 01:00","10273.3","0"
"2006-04-04 01:00","10235.8","0"
"2006-04-05 01:00","10295.8","0"
"2006-04-06 01:00","10267","0"
"2006-04-07 01:00","10320.5","0"
"2006-04-10 01:00","10311.4","0"
"2006-04-11 01:00","10269.2","0"
"2006-04-12 01:00","10249.8","0"
"2006-04-13 01:00","10273.7","0"
"2006-04-18 01:00","10250.4","0"
"2006-04-19 01:00","10304.6","0"
"2006-04-20 01:00","10271.3","0"
"2006-04-21 01:00","10267.5","0"
"2006-04-24 01:00","10270.7","0"
"2006-04-25 01:00","10181","0"
"2006-04-26 01:00","10167","0"
"2006-04-27 01:00","10090","0"
"2006-04-28 01:00","10052.9","0"
"2006-05-02 01:00","10054.7","0"
"2006-05-03 01:00","10012","0"
"2006-05-04 01:00","10041.2","0"
"2006-05-05 01:00","10015.3","0"
"2006-05-08 01:00","10050.5","0"
"2006-05-09 01:00","10011.5","0"
"2006-05-10 01:00","9991.52","0"
"2006-05-11 01:00","9986.67","0"
"2006-05-12 01:00","9898.37","0"
"2006-05-15 01:00","9829.37","0"
"2006-05-16 01:00","9715.89","0"
"2006-05-17 01:00","9574.79","0"
"2006-05-18 01:00","9474.06","0"
"2006-05-19 01:00","9403.4","0"
"2006-05-22 01:00","9328.18","0"
"2006-05-23 01:00","9369.46","0"
"2006-05-24 01:00","9392.37","0"
"2006-05-25 01:00","9423.29","0"
"2006-05-26 01:00","9561.3","0"
"2006-05-29 01:00","9553.36","0"
"2006-05-30 01:00","9422.63","0"
"2006-05-31 01:00","9403.8","0"
"2006-06-01 01:00","9391.16","0"
"2006-06-02 01:00","9528.98","0"
"2006-06-05 01:00","9522.55","0"
"2006-06-06 01:00","9499.66","0"
"2006-06-07 01:00","9590.04","0"
"2006-06-08 01:00","9444.23","0"
"2006-06-09 01:00","9498.59","0"
"2006-06-12 01:00","9436.52","0"
"2006-06-13 01:00","9267.68","0"
"2006-06-14 01:00","9199.97","0"
"2006-06-15 01:00","9310.8","0"
"2006-06-16 01:00","9295.28","0"
"2006-06-19 01:00","9328.94","0"
"2006-06-20 01:00","9304.46","0"
"2006-06-21 01:00","9381.85","0"
"2006-06-22 01:00","9425.67","0"
"2006-06-23 01:00","9440.65","0"
"2006-06-26 01:00","9413.86","0"
"2006-06-27 01:00","9424.08","0"
"2006-06-28 01:00","9418.83","0"
"2006-06-29 01:00","9457.05","0"
"2006-06-30 01:00","9502.94","0"
"2006-07-03 01:00","9533.51","0"
"2006-07-04 01:00","9513.73","0"
"2006-07-05 01:00","9470.65","0"
"2006-07-06 01:00","9494.55","0"
"2006-07-07 01:00","9504.43","0"
"2006-07-10 01:00","9527.47","0"
"2006-07-11 01:00","9507.24","0"
"2006-07-12 01:00","9493.02","0"
"2006-07-13 01:00","9463.09","0"
"2006-07-14 01:00","9410.87","0"
"2006-07-17 01:00","9381.03","0"
"2006-07-18 01:00","9357.69","0"
"2006-07-19 01:00","9458","0"
"2006-07-20 01:00","9455.91","0"
"2006-07-21 01:00","9453.56","0"
"2006-07-24 01:00","9491.17","0"
"2006-07-25 01:00","9558.54","0"
"2006-07-26 01:00","9595.79","0"
"2006-07-27 01:00","9638.53","0"
"2006-07-28 01:00","9668","0"
"2006-07-31 01:00","9665.43","0"
"2006-08-01 01:00","9669.77","0"
"2006-08-02 01:00","9708.96","0"
"2006-08-03 01:00","9733.21","0"
"2006-08-04 01:00","9751.73","0"
"2006-08-07 01:00","9738.36","0"
"2006-08-08 01:00","9773.71","0"
"2006-08-09 01:00","9819.2","0"
"2006-08-10 01:00","9789.67","0"
"2006-08-11 01:00","9791.63","0"
"2006-08-14 01:00","9831.19","0"
"2006-08-15 01:00","9821.02","0"
"2006-08-16 01:00","9890.98","0"
"2006-08-17 01:00","9877.7","0"
"2006-08-18 01:00","9903.59","0"
"2006-08-21 01:00","9861.94","0"
"2006-08-22 01:00","9903.79","0"
"2006-08-23 01:00","9904.69","0"
"2006-08-24 01:00","9898.81","0"
"2006-08-25 01:00","9888.48","0"
"2006-08-28 01:00","9972.55","0"
"2006-08-29 01:00","9944.11","0"
"2006-08-30 01:00","9964.3","0"
"2006-08-31 01:00","9957.57","0"
"2006-09-01 01:00","9976.99","0"
"2006-09-04 01:00","10017.2","0"
"2006-09-05 01:00","10006.8","0"
"2006-09-06 01:00","9985.03","0"
"2006-09-07 01:00","9940.43","0"
"2006-09-08 01:00","9982.58","0"
"2006-09-11 01:00","9937.28","0"
"2006-09-12 01:00","9968.76","0"
"2006-09-13 01:00","10014.5","0"
"2006-09-14 01:00","9990.21","0"
"2006-09-15 01:00","10033.2","0"
"2006-09-18 01:00","10025","0"
"2006-09-19 01:00","10038.4","0"
"2006-09-20 01:00","10069.1","0"
"2006-09-21 01:00","10095.7","0"
"2006-09-22 01:00","10093.9","0"
"2006-09-25 01:00","10071.3","0"
"2006-09-26 01:00","10092.8","0"
"2006-09-27 01:00","10241","0"
"2006-09-28 01:00","10282.7","0"
"2006-09-29 01:00","10305.5","0"
"2006-10-02 01:00","10358.6","0"
"2006-10-03 01:00","10333.3","0"
"2006-10-04 01:00","10410.3","0"
"2006-10-05 01:00","10381","0"
"2006-10-06 01:00","10385.9","0"
"2006-10-09 01:00","10412.6","0"
"2006-10-10 01:00","10431.9","0"
"2006-10-11 01:00","10427.7","0"
"2006-10-12 01:00","10451.1","0"
"2006-10-13 01:00","10455.8","0"
"2006-10-16 01:00","10434","0"
"2006-10-17 01:00","10421.1","0"
"2006-10-18 01:00","10460.4","0"
"2006-10-19 01:00","10442.9","0"
"2006-10-20 01:00","10464","0"
"2006-10-23 01:00","10503.5","0"
"2006-10-24 01:00","10471.1","0"
"2006-10-25 01:00","10564.7","0"
"2006-10-26 01:00","10564.8","0"
"2006-10-27 01:00","10569.6","0"
"2006-10-30 00:00","10539.5","0"
"2006-10-31 00:00","10515.6","0"
"2006-11-01 00:00","10508.5","0"
"2006-11-02 00:00","10499.6","0"
"2006-11-03 00:00","10504.5","0"
"2006-11-06 00:00","10589.8","0"
"2006-11-07 00:00","10598.7","0"
"2006-11-08 00:00","10599.7","0"
"2006-11-09 00:00","10608","0"
"2006-11-10 00:00","10601.7","0"
"2006-11-13 00:00","10604.4","0"
"2006-11-14 00:00","10588","0"
"2006-11-15 00:00","10631.4","0"
"2006-11-16 00:00","10622.9","0"
"2006-11-17 00:00","10604.4","0"
"2006-11-20 00:00","10580","0"
"2006-11-21 00:00","10628.8","0"
"2006-11-22 00:00","10611.3","0"
"2006-11-23 00:00","10617.8","0"
"2006-11-24 00:00","10614.6","0"
"2006-11-27 00:00","10623.9","0"
"2006-11-28 00:00","10590.1","0"
"2006-11-29 00:00","10619.6","0"
"2006-11-30 00:00","10662.7","0"
"2006-12-01 00:00","10632.8","0"
"2006-12-04 00:00","10667.8","0"
"2006-12-05 00:00","10725.3","0"
"2006-12-06 00:00","10813.1","0"
"2006-12-07 00:00","10799.7","0"
"2006-12-08 00:00","10818.3","0"
"2006-12-11 00:00","10831.2","0"
"2006-12-12 00:00","10860.6","0"
"2006-12-13 00:00","10916.7","0"
"2006-12-14 00:00","10970.4","0"
"2006-12-15 00:00","11102.8","0"
"2006-12-18 00:00","11124.5","0"
"2006-12-19 00:00","11138.8","0"
"2006-12-20 00:00","11091","0"
"2006-12-21 00:00","11125.8","0"
"2006-12-22 00:00","11085.3","0"
"2006-12-27 00:00","11102","0"
"2006-12-28 00:00","11143.1","0"
"2006-12-29 00:00","11197.6","0"
"2007-01-02 00:00","11226.7","0"
"2007-01-03 00:00","11229.6","0"
"2007-01-04 00:00","11263","0"
"2007-01-05 00:00","11243","0"
"2007-01-08 00:00","11309.2","0"
"2007-01-09 00:00","11351","0"
"2007-01-10 00:00","11395.3","0"
"2007-01-11 00:00","11488.8","0"
"2007-01-12 00:00","11516.7","0"
"2007-01-15 00:00","11530.6","0"
"2007-01-16 00:00","11552.6","0"
"2007-01-17 00:00","11605.3","0"
"2007-01-18 00:00","11611.6","0"
"2007-01-19 00:00","11554.4","0"
"2007-01-22 00:00","11502.6","0"
"2007-01-23 00:00","11496.6","0"
"2007-01-24 00:00","11546.6","0"
"2007-01-25 00:00","11537","0"
"2007-01-26 00:00","11542.4","0"
"2007-01-29 00:00","11587.6","0"
"2007-01-30 00:00","11630.9","0"
"2007-01-31 00:00","11565.1","0"
"2007-02-01 00:00","11626.6","0"
"2007-02-02 00:00","11626.7","0"
"2007-02-05 00:00","11646.8","0"
"2007-02-06 00:00","11693","0"
"2007-02-07 00:00","11767.5","0"
"2007-02-08 00:00","11805.3","0"
"2007-02-09 00:00","11888.2","0"
"2007-02-12 00:00","11847.1","0"
"2007-02-13 00:00","11807.5","0"
"2007-02-14 00:00","11861.7","0"
"2007-02-15 00:00","11929.8","0"
"2007-02-16 00:00","12121","0"
"2007-02-19 00:00","12212.7","0"
"2007-02-20 00:00","12231.3","0"
"2007-02-21 00:00","12110.4","0"
"2007-02-22 00:00","12170.1","0"
"2007-02-23 00:00","12067.3","0"
"2007-02-26 00:00","12051","0"
"2007-02-27 00:00","11816","0"
"2007-02-28 00:00","11693","0"
"2007-03-01 00:00","11696.5","0"
"2007-03-02 00:00","11599.4","0"
"2007-03-05 00:00","11434.4","0"
